price,bedroom,bathroom,area(sqft),country,city,address,propert_type,purpose,furnishing,completion_status,handover,project_name
"3,100,000",3 beds,3 baths,"1,611 sqft", UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q4 2029,Bayz 102 by Danube
"1,899,999",2 beds,1 bath,747 sqft, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q4 2029,Golfville
"1,700,000",1 bed,1 bath,573 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,The EDGE Tower A
"799,000",Studio,1 bath,415 sqft, UAE, Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Golf Views Seven City
"1,860,000",3 beds,4 baths,"1,575 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q3 2027,Legado by Prescott
"5,100,000",4 beds,5 baths,"4,218 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Townhouse,Sale,Unfurnished,Ready,Q3 2027,Legado by Prescott
"1,000,000",1 bed,2 baths,647 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q3 2027,Legado by Prescott
"2,500,000",2 beds,3 baths,"1,300 sqft", UAE, Dubai, Barsha Heights (Tecom),Apartment,Sale,Furnished,Ready,Q3 2027,Madison Residency
"1,786,888",2 beds,3 baths,"1,527 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena
"5,875,000",1 bed,2 baths,"1,118 sqft", UAE, Dubai, Bluewaters Island,Apartment,Sale,Furnished,Ready,Q4 2027,The Community - Sports Arena
"1,570,000",1 bed,2 baths,615 sqft, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Off-Plan,Q1 2025,Azizi Riviera 59 
"7,500,000",6 beds,7 baths,"8,766 sqft", UAE, Dubai, DAMAC Lagoons,Villa,Sale,Furnished,Off-Plan,Q3 2025,Venice
"1,842,888",2 beds,3 baths,"1,498 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena
"2,400,000",1 bed,1 bath,"1,121 sqft", UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2027,SLS Dubai Hotel & Residences
"850,000",1 bed,1 bath,490 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q4 2024,Binghatti Tulip
"3,110,888",2 beds,2 baths,"1,295 sqft", UAE, Dubai, Mina Rashid,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Marina Place 2
"9,950,000",5 beds,6 baths,"3,920 sqft", UAE, Dubai, Dubai Marina,Penthouse,Sale,Furnished,Ready,Q4 2028,Botanica Tower
"1,750,000",1 bed,2 baths,715 sqft, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,330 Riverside Crescent
"2,050,000",1 bed,1 bath,767 sqft, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,330 Riverside Crescent
"4,793,741",2 beds,3 baths,"1,385 sqft", UAE, Dubai,Al Wasl,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Eden House The Park Building A
"2,399,777",3 beds,4 baths,"1,750 sqft", UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence
"3,565,500",2 beds,3 baths,"1,935 sqft", UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Crest Grande
"6,900,000",1 bed,2 baths,856 sqft, UAE, Dubai, Za'abeel,Apartment,Sale,Furnished,Ready,Q2 2026,Sobha Crest Grande
"680,000",Studio,1 bath,415 sqft, UAE, Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Golf Views Seven City
"933,529",Studio,1 bath,440 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,One Sky Park by IMAN
"2,500,000",1 bed,2 baths,736 sqft, UAE, Dubai, Za'abeel,Apartment,Sale,Furnished,Off-Plan,Q3 2029,Address Residences Zabeel Tower 3
"620,000",Studio,1 bath,423 sqft, UAE, Dubai, Arjan,Apartment,Sale,Furnished,Ready,Q3 2029,Jewelz by Danube
"4,793,741",2 beds,3 baths,"1,385 sqft", UAE, Dubai,Al Wasl,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Eden House The Park Building A
"2,399,777",3 beds,4 baths,"1,750 sqft", UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence
"1,499,000",1 bed,1 bath,914 sqft, UAE, Dubai, Dubailand,Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Pine
"1,260,000",1 bed,2 baths,864 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Pine
"1,572,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,099,888",Studio,1 bath,389 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q3 2024,Peninsula Two
"3,700,000",4 beds,5 baths,"2,687 sqft", UAE, Dubai, Arabian Ranches 3,Villa,Sale,Unfurnished,Off-Plan,Q2 2026,Raya
"6,500,000",2 beds,3 baths,"1,648 sqft", UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2026,Opera Grand
"1,300,000",1 bed,2 baths,827 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2026,Opera Grand
"1,132,777",1 bed,1 bath,731 sqft, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Bond Enclave
"2,800,000",2 beds,3 baths,"1,065 sqft", UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Aeternitas Tower
"1,562,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,864,777",2 beds,3 baths,"1,323 sqft", UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence
"4,200,000",5 beds,5 baths,"2,404 sqft", UAE, Dubai, DAMAC Lagoons,Villa,Sale,Unfurnished,Off-Plan,Q4 2025,Mykonos
"1,159,000",1 bed,2 baths,984 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,550,000",2 beds,2 baths,"1,612 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"14,500,000",4 beds,4 baths,"4,170 sqft", UAE, Dubai, The Meadows,Villa,Sale,Unfurnished,Ready,Q2 2028,The Meadows 5
"1,459,644",1 bed,2 baths,893 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Unfurnished,Ready,Q2 2027,Victoria
"860,000",1 bed,1 bath,627 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"1,150,000",1 bed,1 bath,785 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"620,000",Studio,1 bath,524 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"4,200,000",1 bed,2 baths,839 sqft, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"2,450,000",2 beds,4 baths,"1,362 sqft", UAE, Dubai, DIFC,Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"600,000",1 bed,1 bath,478 sqft, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"901,968",1 bed,2 baths,752 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"560,000",Studio,1 bath,338 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"2,800,000",2 beds,3 baths,"1,180 sqft", UAE, Dubai, Dubai Maritime City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Mar Casa
"1,298,000",2 beds,3 baths,"1,178 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Hera Tower
"1,450,000",2 beds,3 baths,996 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Hera Tower
"5,100,000",2 beds,3 baths,"1,743 sqft", UAE, Dubai, DIFC,Apartment,Sale,Furnished,Ready,Q4 2026,Index Tower
"2,000,000",1 bed,2 baths,987 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2026,Ahad Residences
"925,000",Studio,1 bath,885 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,Park Central
"1,900,000",2 beds,2 baths,"1,419 sqft", UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,The Cosmopolitan (Damac Maison)
"877,421",1 bed,2 baths,"1,032 sqft", UAE, Dubai, Al Quoz,Apartment,Sale,Unfurnished,Ready,Q4 2026,The Cosmopolitan (Damac Maison)
"4,200,000",1 bed,2 baths,839 sqft, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2026,The Cosmopolitan (Damac Maison)
"600,000",1 bed,1 bath,478 sqft, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2026,The Cosmopolitan (Damac Maison)
"1,800,000",1 bed,2 baths,627 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q2 2024,Mama Shelter (Luxury Family Residences II)
"4,000,000",3 beds,4 baths,"2,433 sqft", UAE, Dubai, Green Community,Apartment,Sale,Unfurnished,Ready,Q2 2024,Garden East Apartments
"1,109,000",1 bed,2 baths,932 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"650,000",1 bed,1 bath,431 sqft, UAE, Dubai, DAMAC Hills,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts
"3,750,000",3 beds,5 baths,"2,952 sqft", UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Samana Resorts
"2,000,000",2 beds,3 baths,"1,626 sqft", UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"900,000",Studio,1 bath,507 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"1,150,000",1 bed,2 baths,828 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"718,000",Studio,1 bath,436 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"850,000",2 beds,2 baths,"1,094 sqft", UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"901,968",1 bed,2 baths,752 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"3,247,000",2 beds,2 baths,"1,499 sqft", UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Off-Plan,Q4 2028,W Residences
"1,650,000",1 bed,2 baths,801 sqft, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2028,Elite Residence
"1,800,000",2 beds,2 baths,"1,106 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2028,Elite Residence
"1,020,000",1 bed,1 bath,670 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2028,Elite Residence
"1,998,000",3 beds,4 baths,"1,555 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q3 2027,Legado by Prescott
"3,100,000",4 beds,5 baths,"1,574 sqft", UAE, Dubai, Dubai Investment Park (DIP),Townhouse,Sale,Unfurnished,Off-Plan,Q4 2027,Legado by Prescott
"1,514,700",2 beds,3 baths,"1,028 sqft", UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off-Plan,Q1 2027,Treppan Tower
"1,700,000",2 beds,3 baths,"1,153 sqft", UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q1 2027,Treppan Tower
"1,350,000",1 bed,2 baths,684 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q1 2027,Treppan Tower
"1,180,417",1 bed,2 baths,792 sqft, UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Reef 999
"560,000",Studio,1 bath,338 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2027,Hera Tower
"2,133,800",1 bed,2 baths,756 sqft, UAE, Dubai, Al Sufouh,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Biltmore Sufouh
"3,882,000",5 beds,6 baths,"3,324 sqft", UAE, Dubai, Dubailand,Townhouse,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City
"1,116,971",2 beds,3 baths,"1,116 sqft", UAE, Dubai, Dubai Investment Park (DIP),Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Olivia Residences
"1,515,993",2 beds,3 baths,827 sqft, UAE, Dubai, Culture Village (Jaddaf Waterfront),Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,La Boutique by LMD
"1,470,000",2 beds,2 baths,"1,368 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Off-Plan,Q3 2026,Fairway Residences by Prescott
"2,800,000",2 beds,3 baths,"1,180 sqft", UAE, Dubai, Dubai Maritime City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Mar Casa
"1,298,000",2 beds,3 baths,"1,178 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Hera Tower
"982,750",Studio,1 bath,518 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"2,250,000",1 bed,1 bath,970 sqft, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Marina Cove
"900,000",1 bed,1 bath,617 sqft, UAE, Dubai, Town Square,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Symphony on the Park
"1,600,000",1 bed,1 bath,980 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2026,Symphony on the Park
"2,000,000",1 bed,2 baths,987 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q3 2026,Ahad Residences
"925,000",Studio,1 bath,885 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q3 2026,Park Central
"1,300,000",1 bed,2 baths,827 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2026,Park Central
"1,132,777",1 bed,1 bath,731 sqft, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Bond Enclave
"2,800,000",2 beds,3 baths,"1,065 sqft", UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Aeternitas Tower
"1,562,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"4,200,000",5 beds,5 baths,"2,404 sqft", UAE, Dubai, DAMAC Lagoons,Villa,Sale,Unfurnished,Off-Plan,Q4 2025,Mykonos
"1,159,000",1 bed,2 baths,984 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,550,000",2 beds,2 baths,"1,612 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"14,500,000",4 beds,4 baths,"4,170 sqft", UAE, Dubai, The Meadows,Villa,Sale,Unfurnished,Ready,Q2 2028,The Meadows 5
"1,459,644",1 bed,2 baths,893 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Unfurnished,Ready,Q2 2027,Victoria
"1,900,000",2 beds,2 baths,"1,419 sqft", UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"860,000",1 bed,1 bath,627 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"1,150,000",1 bed,1 bath,785 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"620,000",Studio,1 bath,524 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"4,200,000",1 bed,2 baths,839 sqft, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"600,000",1 bed,1 bath,478 sqft, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"901,968",1 bed,2 baths,752 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"560,000",Studio,1 bath,338 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"2,800,000",2 beds,3 baths,"1,180 sqft", UAE, Dubai, Dubai Maritime City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Mar Casa
"1,298,000",2 beds,3 baths,"1,178 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Hera Tower
"982,750",Studio,1 bath,518 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"877,421",1 bed,2 baths,"1,032 sqft", UAE, Dubai, Al Quoz,Apartment,Sale,Unfurnished,Ready,Q2 2027,Electra
"2,250,000",1 bed,1 bath,970 sqft, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Marina Cove
"900,000",1 bed,1 bath,617 sqft, UAE, Dubai, Town Square,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Symphony on the Park
"1,600,000",1 bed,1 bath,980 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2026,Symphony on the Park
"1,800,000",1 bed,2 baths,627 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q2 2024,Mama Shelter (Luxury Family Residences II)
"4,000,000",3 beds,4 baths,"2,433 sqft", UAE, Dubai, Green Community,Apartment,Sale,Unfurnished,Ready,Q2 2024,Garden East Apartments
"1,499,000",1 bed,1 bath,914 sqft, UAE, Dubai, Dubailand,Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Pine
"1,260,000",1 bed,2 baths,864 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Pine
"1,572,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,099,888",Studio,1 bath,389 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q3 2024,Peninsula Two
"3,700,000",4 beds,5 baths,"2,687 sqft", UAE, Dubai, Arabian Ranches 3,Villa,Sale,Unfurnished,Off-Plan,Q2 2026,Raya
"6,500,000",2 beds,3 baths,"1,648 sqft", UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2026,Opera Grand
"1,132,777",1 bed,1 bath,731 sqft, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Bond Enclave
"2,800,000",2 beds,3 baths,"1,065 sqft", UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Aeternitas Tower
"1,150,000",1 bed,1 bath,785 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"620,000",Studio,1 bath,524 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"4,200,000",1 bed,2 baths,839 sqft, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"600,000",1 bed,1 bath,478 sqft, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"901,968",1 bed,2 baths,752 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison)
"560,000",Studio,1 bath,338 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"2,800,000",2 beds,3 baths,"1,180 sqft", UAE, Dubai, Dubai Maritime City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Mar Casa
"1,298,000",2 beds,3 baths,"1,178 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Hera Tower
"982,750",Studio,1 bath,518 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"2,250,000",1 bed,1 bath,970 sqft, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Marina Cove
"1,562,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"900,000",1 bed,1 bath,617 sqft, UAE, Dubai, Town Square,Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Symphony on the Park
"1,600,000",1 bed,1 bath,980 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2026,Symphony on the Park
"1,800,000",1 bed,2 baths,627 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q2 2024,Mama Shelter (Luxury Family Residences II)
"4,000,000",3 beds,4 baths,"2,433 sqft", UAE, Dubai, Green Community,Apartment,Sale,Unfurnished,Ready,Q2 2024,Garden East Apartments
"1,109,000",1 bed,2 baths,932 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"650,000",1 bed,1 bath,431 sqft, UAE, Dubai, DAMAC Hills,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts
"3,750,000",3 beds,5 baths,"2,952 sqft", UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Samana Resorts
"2,000,000",2 beds,3 baths,"1,626 sqft", UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"900,000",Studio,1 bath,507 sqft, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"1,150,000",1 bed,2 baths,828 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison)
"4,200,000",5 beds,5 baths,"2,404 sqft", UAE, Dubai, DAMAC Lagoons,Villa,Sale,Unfurnished,Off-Plan,Q4 2025,Mykonos
"718,000",Studio,1 bath,436 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"850,000",2 beds,2 baths,"1,094 sqft", UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"3,247,000",2 beds,2 baths,"1,499 sqft", UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Off-Plan,Q4 2028,W Residences
"1,650,000",1 bed,2 baths,801 sqft, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2028,Elite Residence
"1,800,000",2 beds,2 baths,"1,106 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2028,Elite Residence
"1,159,000",1 bed,2 baths,984 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"1,550,000",2 beds,2 baths,"1,612 sqft", UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"14,500,000",4 beds,4 baths,"4,170 sqft", UAE, Dubai, The Meadows,Villa,Sale,Unfurnished,Ready,Q2 2028,The Meadows 5
"1,459,644",1 bed,2 baths,893 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q2 2027,Electra
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Unfurnished,Ready,Q2 2027,Victoria
"860,000",1 bed,1 bath,627 sqft, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
"718,000",Studio,1 bath,436 sqft, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts
"850,000",2 beds,2 baths,"1,094 sqft", UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"1,350,000",1 bed,2 baths,684 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts
"1,180,417",1 bed,2 baths,792 sqft, UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Reef 999
"2,133,800",1 bed,2 baths,756 sqft, UAE, Dubai, Al Sufouh,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Biltmore Sufouh
"3,882,000",5 beds,6 baths,"3,324 sqft", UAE, Dubai, Dubailand,Townhouse,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City
